condition,trial,host_write_us,host_recv_us,dev_rise_us,n_events,overflow
load,4875,103256868.843,103258768.077,104259796,1,false
load,4876,103276904.183,103278723.998,104279812,1,false
load,4877,103297872.490,103299125.623,104300760,1,false
load,4878,103318305.530,103319635.282,104321172,1,false
load,4879,103338814.710,103340279.238,104341656,1,false
load,4880,103359446.452,103360554.369,104362268,1,false
load,4881,103379739.683,103381044.158,104382540,1,false
load,4882,103400185.868,103401517.066,104402972,1,false
load,4883,103420679.097,103421969.516,104423448,1,false
load,4884,103441073.022,103442473.868,104443816,1,false
load,4885,103461592.211,103462958.187,104464376,1,false
load,4886,103482092.238,103483428.522,104484800,1,false
load,4887,103502586.268,103503910.821,104505328,1,false
load,4888,103523079.415,103524399.486,104525744,1,false
load,4889,103543506.493,103544864.590,104546152,1,false
load,4890,103564014.552,103565347.103,104566644,1,false
load,4891,103584510.500,103587771.857,104587116,1,false
load,4892,103605242.969,103606313.598,104607832,1,false
load,4893,103625452.275,103626784.265,104628016,1,false
load,4894,103645939.065,103647265.321,104648484,1,false
load,4895,103666432.404,103667757.041,104668956,1,false
load,4896,103686874.552,103688222.329,104689384,1,false
load,4897,103707381.971,103708706.750,104709876,1,false
load,4898,103727943.624,103729166.326,104730416,1,false
load,4899,103748308.988,103749711.268,104750756,1,false
load,4900,103768866.251,103770139.615,104771296,1,false
load,4901,103789295.766,103790795.881,104791704,1,false
load,4902,103809951.797,103811356.287,104812336,1,false
load,4903,103830510.322,103831779.760,104832872,1,false
load,4904,103850939.423,103852782.874,104853288,1,false
load,4905,103871936.622,103876774.408,104874264,1,false
load,4906,103892929.668,103897774.271,104895232,1,false
load,4907,103913927.860,103917775.652,104916216,1,false
load,4908,103934926.560,103938776.392,104937192,1,false
load,4909,103955935.038,103958780.989,104958180,1,false
load,4910,103976939.158,103979778.343,104979168,1,false
load,4911,103997930.785,103999776.311,105000140,1,false
load,4912,104018927.806,104020774.461,105021112,1,false
load,4913,104039923.777,104044780.926,105042088,1,false
load,4914,104060933.363,104065774.528,105063076,1,false
load,4915,104081927.893,104085778.782,105084044,1,false
load,4916,104102969.841,104106012.585,105105072,1,false
load,4917,104123172.412,104126486.575,105125256,1,false
load,4918,104143667.726,104147006.376,105145732,1,false
load,4919,104164192.253,104167463.542,105166232,1,false
load,4920,104184656.659,104188223.742,105186676,1,false
load,4921,104205399.700,104208407.710,105207400,1,false
load,4922,104225571.401,104228875.196,105227624,1,false
load,4923,104246036.532,104249351.259,105248000,1,false
load,4924,104266547.008,104269869.516,105268496,1,false
load,4925,104287036.202,104290308.080,105288964,1,false
load,4926,104307486.093,104311327.803,105309388,1,false
load,4927,104328491.447,104331771.632,105330372,1,false
load,4928,104348926.248,104351772.882,105350788,1,false
load,4929,104369935.941,104372361.922,105371780,1,false
load,4930,104390505.961,104392775.688,105392332,1,false
load,4931,104410937.852,104413787.340,105412736,1,false
load,4932,104431943.838,104433702.869,105433728,1,false
load,4933,104452864.524,104454767.681,105454620,1,false
load,4934,104472961.516,104474771.820,105474700,1,false
load,4935,104493927.337,104495638.302,105495648,1,false
load,4936,104514800.259,104520764.841,105516504,1,false
load,4937,104534847.167,104536774.737,105536532,1,false
load,4938,104554893.416,104556695.329,105556556,1,false
load,4939,104575850.248,104577015.670,105577492,1,false
load,4940,104596133.167,104598767.946,105597756,1,false
load,4941,104616937.937,104618209.774,105618540,1,false
load,4942,104637358.747,104638690.293,105638940,1,false
load,4943,104657843.803,104659774.074,105659412,1,false
load,4944,104677880.420,104679482.626,105679416,1,false
load,4945,104698592.962,104700772.968,105700164,1,false
load,4946,104718922.051,104720447.126,105720428,1,false
load,4947,104739571.601,104741277.396,105741116,1,false
load,4948,104760436.127,104765394.319,105761896,1,false
load,4949,104780497.107,104782777.668,105781936,1,false
load,4950,104800928.937,104802337.084,105802356,1,false
load,4951,104821485.786,104823575.983,105822884,1,false
load,4952,104841695.058,104843242.409,105843080,1,false
load,4953,104862387.053,104863773.078,105863748,1,false
load,4954,104882927.486,104884189.614,105884268,1,false
load,4955,104903338.398,104904708.111,105904660,1,false
load,4956,104923855.193,104925210.350,105925160,1,false
load,4957,104944435.797,104945620.599,105945720,1,false
load,4958,104964793.034,104966122.976,105966048,1,false
load,4959,104985288.667,104986608.456,105986528,1,false
load,4960,105005716.253,105007049.799,106006940,1,false
load,4961,105026208.467,105027590.095,106027408,1,false
load,4962,105046706.906,105048050.040,106047884,1,false
load,4963,105067203.518,105070766.385,106068368,1,false
load,4964,105087920.751,105088990.072,106089060,1,false
load,4965,105108138.061,105109474.541,106109256,1,false
load,4966,105128642.479,105130794.662,106129748,1,false
load,4967,105148958.658,105150778.903,106150036,1,false
load,4968,105169931.182,105174969.513,106170988,1,false
load,4969,105190128.338,105193769.193,106191168,1,false
load,4970,105210922.320,105215909.842,106211948,1,false
load,4971,105231129.198,105234052.998,106232136,1,false
load,4972,105251152.010,105252832.110,106252128,1,false
load,4973,105271943.552,105273299.418,106272908,1,false
load,4974,105292433.418,105293802.230,106293376,1,false
load,4975,105312944.914,105314270.288,106313864,1,false
load,4976,105333377.575,105334738.352,106334288,1,false
load,4977,105353861.873,105355768.793,106354748,1,false
load,4978,105374103.468,105375704.820,106374972,1,false
load,4979,105394864.527,105396765.498,106395712,1,false
load,4980,105415871.263,105420746.548,106416692,1,false
load,4981,105436856.408,105441218.572,106437656,1,false
load,4982,105457360.732,105461703.947,106458140,1,false
load,4983,105477858.014,105483769.255,106478616,1,false
load,4984,105498219.486,105502703.308,106498964,1,false
load,4985,105518856.307,105523130.391,106519576,1,false
load,4986,105539288.810,105543713.792,106539984,1,false
load,4987,105559856.405,105564099.161,106560536,1,false
load,4988,105580210.265,105584633.202,106580876,1,false
load,4989,105600791.621,105605072.951,106601432,1,false
load,4990,105621229.396,105627767.143,106621848,1,false
load,4991,105641920.346,105646793.417,106642520,1,false
load,4992,105662950.227,105666783.644,106663532,1,false
load,4993,105683935.977,105687781.270,106684500,1,false
load,4994,105704936.506,105707773.466,106705476,1,false
load,4995,105725935.530,105728781.197,106726448,1,false
load,4996,105746982.618,105748784.688,106747484,1,false
load,4997,105768010.508,105773785.244,106768484,1,false
load,4998,105788953.539,105793780.077,106789412,1,false
load,4999,105809939.925,105814778.524,106810380,1,false
load,5000,105830935.318,105834778.947,106831352,1,false
load,5001,105851934.386,105855339.719,106852328,1,false
load,5002,105872495.631,105875781.258,106872872,1,false
load,5003,105892935.022,105896777.951,106893288,1,false
load,5004,105913928.073,105916780.011,106914264,1,false
load,5005,105934932.152,105937780.008,106935248,1,false
load,5006,105955938.341,105957778.710,106956232,1,false
load,5007,105976960.568,105982772.607,106977216,1,false
load,5008,105997927.389,106002777.426,106998184,1,false
load,5009,106018929.578,106023781.331,107019160,1,false
load,5010,106039933.196,106043780.549,107040152,1,false
load,5011,106060930.319,106064777.450,107061116,1,false
load,5012,106081927.611,106084776.879,107082096,1,false
load,5013,106102924.822,106104778.431,107103080,1,false
load,5014,106123930.001,106125779.577,107124060,1,false
load,5015,106144930.004,106149804.962,107145040,1,false
load,5016,106165940.046,106170307.973,107166028,1,false
load,5017,106186459.641,106190777.994,107186528,1,false
load,5018,106206944.266,106211264.349,107206996,1,false
load,5019,106227356.021,106231805.727,107227392,1,false
load,5020,106247935.463,106252220.412,107247948,1,false
load,5021,106268428.669,106272718.918,107268420,1,false
load,5022,106288871.309,106293218.940,107288844,1,false
load,5023,106309390.290,106313705.383,107309340,1,false
load,5024,106330040.365,106334127.832,107329976,1,false
load,5025,106350288.474,106354623.806,107350196,1,false
load,5026,106370826.985,106375124.087,107370716,1,false
load,5027,106391315.200,106395577.946,107391192,1,false
load,5028,106411794.446,106416033.806,107411644,1,false
load,5029,106432145.356,106436529.379,107431980,1,false
load,5030,106452655.357,106457000.645,107452464,1,false
load,5031,106473163.630,106477483.488,107472952,1,false
load,5032,106493723.140,106497990.284,107493492,1,false
load,5033,106514148.736,106518448.861,107513900,1,false
load,5034,106534577.026,106538918.615,107534360,1,false
load,5035,106555075.853,106559404.565,107554788,1,false
load,5036,106575943.150,106579863.201,107575632,1,false
load,5037,106595970.474,106600348.308,107595636,1,false
load,5038,106616476.136,106620815.839,107616120,1,false
load,5039,106636939.398,106641876.488,107636568,1,false
load,5040,106656982.406,106662776.208,107656592,1,false
load,5041,106677939.595,106682779.187,107677528,1,false
load,5042,106698937.923,106702777.466,107698504,1,false
load,5043,106719942.624,106723778.721,107719492,1,false
load,5044,106740996.592,106743781.311,107740528,1,false
load,5045,106761959.388,106765774.124,107761468,1,false
load,5046,106782941.951,106784781.781,107782428,1,false
load,5047,106803944.451,106805184.079,107803408,1,false
load,5048,106824301.010,106825699.110,107823744,1,false
load,5049,106844859.507,106846126.718,107844284,1,false
load,5050,106865283.173,106866765.220,107864684,1,false
load,5051,106885915.878,106887076.533,107885308,1,false
load,5052,106906202.795,106907563.168,107905568,1,false
load,5053,106926702.514,106928030.898,107926048,1,false
load,5054,106947166.747,106948489.443,107946496,1,false
load,5055,106967663.856,106968968.140,107966972,1,false
load,5056,106988088.206,106989436.063,107987376,1,false
load,5057,107008589.050,107009924.901,108007900,1,false
load,5058,107029071.710,107030426.875,108028324,1,false
load,5059,107049577.113,107050901.368,108048856,1,false
load,5060,107070015.358,107071347.019,108069220,1,false
load,5061,107090501.736,107091857.772,108089692,1,false
load,5062,107111005.962,107112550.777,108110176,1,false
load,5063,107131705.216,107132800.817,108130848,1,false
load,5064,107151939.433,107153291.203,108151068,1,false
load,5065,107172458.963,107173789.117,108171568,1,false
load,5066,107192938.459,107194240.785,108192032,1,false
load,5067,107213365.281,107214736.148,108212436,1,false
load,5068,107233850.482,107235208.723,108232896,1,false
load,5069,107254351.999,107255698.298,108253384,1,false
load,5070,107274852.163,107276163.652,108273864,1,false
load,5071,107295281.279,107296698.623,108294268,1,false
load,5072,107315867.899,107317178.580,108314832,1,false
load,5073,107336300.072,107337608.055,108335248,1,false
load,5074,107356727.304,107359423.022,108355660,1,false
load,5075,107377585.276,107382876.306,108376532,1,false
load,5076,107398055.557,107403770.409,108396944,1,false
load,5077,107418937.330,107423780.754,108417804,1,false
load,5078,107439938.313,107444771.240,108438784,1,false
load,5079,107460926.869,107464775.955,108459760,1,false
load,5080,107481932.506,107485771.019,108480744,1,false
load,5081,107502922.659,107505772.718,108501712,1,false
load,5082,107523933.586,107526772.223,108522700,1,false
load,5083,107544930.514,107546770.750,108543680,1,false
load,5084,107565926.362,107567770.753,108564648,1,false
load,5085,107586921.188,107591771.424,108585632,1,false
load,5086,107607926.090,107612773.425,108606608,1,false
load,5087,107628934.492,107632773.580,108627600,1,false
load,5088,107649926.254,107653770.018,108648572,1,false
load,5089,107670933.170,107673773.322,108669556,1,false
load,5090,107693054.710,107698776.383,108691652,1,false
load,5091,107713927.474,107719775.133,108712508,1,false
load,5092,107734935.740,107740774.549,108733500,1,false
load,5093,107755950.161,107760776.812,108754488,1,false
load,5094,107776946.586,107780796.082,108775468,1,false
load,5095,107797961.863,107800782.675,108796460,1,false
load,5096,107818946.980,107821782.848,108817428,1,false
load,5097,107839942.795,107841789.119,108838396,1,false
load,5098,107860946.413,107866775.763,108859384,1,false
load,5099,107881932.325,107886785.136,108880344,1,false
load,5100,107902941.976,107908562.136,108901336,1,false
load,5101,107923718.021,107927778.289,108922088,1,false
load,5102,107943935.998,107948802.262,108942292,1,false
load,5103,107964967.365,107968781.592,108963300,1,false
load,5104,107985949.414,107989776.492,108984268,1,false
load,5105,108006932.143,108009787.180,109005228,1,false
load,5106,108027946.334,108029791.264,109026224,1,false
load,5107,108048945.072,108050780.928,109047196,1,false
load,5108,108069937.234,108075227.483,109068168,1,false
load,5109,108090392.550,108095779.124,109088608,1,false
load,5110,108110937.168,108116775.910,109109124,1,false
load,5111,108131930.935,108136789.963,109130108,1,false
load,5112,108152993.109,108156778.660,109151148,1,false
load,5113,108173930.490,108177776.660,109172068,1,false
load,5114,108194938.608,108197742.012,109193052,1,false
load,5115,108215853.928,108218210.107,109213944,1,false
load,5116,108236369.258,108238700.935,109234448,1,false
load,5117,108256853.926,108259180.165,109254904,1,false
load,5118,108277389.421,108279697.101,109275416,1,false
load,5119,108297943.983,108300119.398,109295956,1,false
load,5120,108318273.412,108320605.695,109316268,1,false
load,5121,108339106.455,108341067.187,109337076,1,false
load,5122,108359168.934,108361550.203,109357116,1,false
load,5123,108379712.653,108382063.037,109377644,1,false
load,5124,108400223.877,108402517.185,109398136,1,false
load,5125,108420679.200,108422990.036,109418572,1,false
load,5126,108441143.691,108443470.749,109439016,1,false
load,5127,108461623.580,108463934.548,109459480,1,false
load,5128,108482076.037,108484412.008,109479904,1,false
load,5129,108502574.052,108504911.026,109500440,1,false
load,5130,108523066.217,108525386.608,109520856,1,false
load,5131,108543544.470,108545849.455,109541320,1,false
load,5132,108564012.162,108566354.996,109561768,1,false
load,5133,108584506.591,108586823.453,109582236,1,false
load,5134,108605407.952,108607345.445,109603124,1,false
load,5135,108625445.156,108627788.742,109623140,1,false
load,5136,108646081.641,108648253.651,109643756,1,false
load,5137,108666414.769,108668728.288,109664068,1,false
load,5138,108686865.465,108689220.343,109684496,1,false
load,5139,108707377.836,108709769.065,109704992,1,false
load,5140,108728116.004,108730785.166,109725720,1,false
load,5141,108748919.075,108750776.899,109746488,1,false
